Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Homogenization_Temp,Homogenization_Time,Annealing_Time_(min),Phases
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,2,1200.0,120.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,2,1200.0,120.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,2,1200.0,120.0,60.0,3
0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,3.2,13.38,459.257999,1768.95,7.4,1.07,0.09,8.8,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,3.2,13.38,459.257999,1768.95,7.4,1.07,0.09,8.8,1,1200.0,2880.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,3.2,13.38,459.257999,1768.95,7.4,1.07,0.09,8.8,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,3.2,13.38,459.257999,1768.95,7.4,1.07,0.09,8.8,1,1200.0,2880.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,3.2,13.38,459.257999,1768.95,7.4,1.07,0.09,8.8,1,1200.0,2880.0,60.0,2
0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,9.828678437,4.425912803,0.13887545,8.076923077,1,1200.0,360.0,360.0,4
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.025760676,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1200.0,3600.0,600.0,2
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,6000.0,3
0.095,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.474871348,-14.2653,13.46867203,366.4755972,1412.121864,1.591159948,5.828183,0.126940685,8.075,1,1140.0,1200.0,6000.0,3
0.095,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.474871348,-14.2653,13.46867203,366.4755972,1412.121864,1.591159948,5.828183,0.126940685,8.075,1,1140.0,1200.0,6000.0,3
0.095,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.474871348,-14.2653,13.46867203,366.4755972,1412.121864,1.591159948,5.828183,0.126940685,8.075,1,1140.0,1200.0,6000.0,3
0.095,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.474871348,-14.2653,13.46867203,366.4755972,1412.121864,1.591159948,5.828183,0.126940685,8.075,1,1140.0,1200.0,6000.0,3
0.095,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.474871348,-14.2653,13.46867203,366.4755972,1412.121864,1.591159948,5.828183,0.126940685,8.075,1,1140.0,1200.0,6000.0,3
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.025760676,-4.16,13.38161053,386.5578337,1488.962298,5.668245305,3.269463577,0.138361844,8.0,1,1100.0,360.0,10.0,2
0.0,0.1,0.25,0.2,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.161002668,-4.76,11.76515168,401.9300538,1538.595698,4.478038434,1.823651253,0.116510729,8.35,1,1100.0,360.0,10.0,2
0.0,0.1,0.25,0.2,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.161002668,-4.76,11.76515168,401.9300538,1538.595698,4.478038434,1.823651253,0.116510729,8.35,1,1100.0,360.0,10.0,2
0.0,0.2,0.25,0.1,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.262592345,-4.84,11.76515168,400.8055151,1534.2913,4.393558069,1.801258717,0.118299408,8.45,1,1100.0,360.0,10.0,2
0.0,0.0,0.15,0.375,0.375,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.083310469,-4.005,10.39680622,400.0850909,1523.55,4.664155239,2.534584435,0.118417693,8.35,1,1150.0,120.0,60.0,1
0.05,0.0,0.15,0.335,0.335,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.221917382,-11.27873016,12.94078723,369.3521255,1420.305016,1.94300606,5.306087331,0.132894994,7.666666667,1,1150.0,120.0,60.0,3
0.04,0.0,0.15,0.335,0.335,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.557719697,-9.7426,12.51380718,383.5316131,1472.405702,2.242065514,4.78716918,0.131911296,7.91,1,1150.0,120.0,60.0,3
0.03,0.0,0.15,0.335,0.335,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5808311,-10.0974,12.4927989,386.2813635,1482.843696,2.17256681,4.853637233,0.13300812,7.92,1,1150.0,120.0,60.0,3
0.07,0.286666667,0.0,0.286666667,0.286666667,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.379340731,-13.91608889,12.02945239,392.7831402,1505.139411,1.537202584,5.411474587,0.133739693,7.656666667,1,1150.0,120.0,280.0,3
0.08,0.286666667,0.0,0.286666667,0.286666667,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.356273335,-13.68622222,12.01753385,389.9655798,1494.273818,1.55193122,5.354330012,0.132645576,7.646666667,1,1150.0,120.0,280.0,3
